Name,File Name,File
basketball ball,basketball-ball.svg,https://wentin.github.io/game-icons/svg/basketball-ball.svg
basketball basket,basketball-basket.svg,https://wentin.github.io/game-icons/svg/basketball-basket.svg
basketball jersey,basketball-jersey.svg,https://wentin.github.io/game-icons/svg/basketball-jersey.svg
bastet,bastet.svg,https://wentin.github.io/game-icons/svg/bastet.svg
bat blade,bat-blade.svg,https://wentin.github.io/game-icons/svg/bat-blade.svg
bat mask,bat-mask.svg,https://wentin.github.io/game-icons/svg/bat-mask.svg
bat wing,bat-wing.svg,https://wentin.github.io/game-icons/svg/bat-wing.svg
bat,bat.svg,https://wentin.github.io/game-icons/svg/bat.svg
bathtub,bathtub.svg,https://wentin.github.io/game-icons/svg/bathtub.svg
baton,baton.svg,https://wentin.github.io/game-icons/svg/baton.svg
battered axe,battered-axe.svg,https://wentin.github.io/game-icons/svg/battered-axe.svg
batteries,batteries.svg,https://wentin.github.io/game-icons/svg/batteries.svg
battery 0,battery-0.svg,https://wentin.github.io/game-icons/svg/battery-0.svg
battery 100,battery-100.svg,https://wentin.github.io/game-icons/svg/battery-100.svg
battery 25,battery-25.svg,https://wentin.github.io/game-icons/svg/battery-25.svg
battery 50,battery-50.svg,https://wentin.github.io/game-icons/svg/battery-50.svg
battery 75,battery-75.svg,https://wentin.github.io/game-icons/svg/battery-75.svg
battery minus,battery-minus.svg,https://wentin.github.io/game-icons/svg/battery-minus.svg
battery pack alt,battery-pack-alt.svg,https://wentin.github.io/game-icons/svg/battery-pack-alt.svg
battery pack,battery-pack.svg,https://wentin.github.io/game-icons/svg/battery-pack.svg
battery plus,battery-plus.svg,https://wentin.github.io/game-icons/svg/battery-plus.svg
battle axe,battle-axe.svg,https://wentin.github.io/game-icons/svg/battle-axe.svg
battle gear,battle-gear.svg,https://wentin.github.io/game-icons/svg/battle-gear.svg
battle mech,battle-mech.svg,https://wentin.github.io/game-icons/svg/battle-mech.svg
battle tank,battle-tank.svg,https://wentin.github.io/game-icons/svg/battle-tank.svg
battleship,battleship.svg,https://wentin.github.io/game-icons/svg/battleship.svg
batwing emblem,batwing-emblem.svg,https://wentin.github.io/game-icons/svg/batwing-emblem.svg
bayonet,bayonet.svg,https://wentin.github.io/game-icons/svg/bayonet.svg
beach ball,beach-ball.svg,https://wentin.github.io/game-icons/svg/beach-ball.svg
beach bucket,beach-bucket.svg,https://wentin.github.io/game-icons/svg/beach-bucket.svg
beam satellite,beam-satellite.svg,https://wentin.github.io/game-icons/svg/beam-satellite.svg
beam wake,beam-wake.svg,https://wentin.github.io/game-icons/svg/beam-wake.svg
beams aura,beams-aura.svg,https://wentin.github.io/game-icons/svg/beams-aura.svg
beanstalk,beanstalk.svg,https://wentin.github.io/game-icons/svg/beanstalk.svg
bear face,bear-face.svg,https://wentin.github.io/game-icons/svg/bear-face.svg
bear head,bear-head.svg,https://wentin.github.io/game-icons/svg/bear-head.svg
beard,beard.svg,https://wentin.github.io/game-icons/svg/beard.svg
beast eye,beast-eye.svg,https://wentin.github.io/game-icons/svg/beast-eye.svg
beaver,beaver.svg,https://wentin.github.io/game-icons/svg/beaver.svg
bed lamp,bed-lamp.svg,https://wentin.github.io/game-icons/svg/bed-lamp.svg
bed,bed.svg,https://wentin.github.io/game-icons/svg/bed.svg
bee,bee.svg,https://wentin.github.io/game-icons/svg/bee.svg
beech,beech.svg,https://wentin.github.io/game-icons/svg/beech.svg
beehive,beehive.svg,https://wentin.github.io/game-icons/svg/beehive.svg
beer bottle,beer-bottle.svg,https://wentin.github.io/game-icons/svg/beer-bottle.svg
beer horn,beer-horn.svg,https://wentin.github.io/game-icons/svg/beer-horn.svg
beer stein,beer-stein.svg,https://wentin.github.io/game-icons/svg/beer-stein.svg
beet,beet.svg,https://wentin.github.io/game-icons/svg/beet.svg
beetle shell,beetle-shell.svg,https://wentin.github.io/game-icons/svg/beetle-shell.svg
behold,behold.svg,https://wentin.github.io/game-icons/svg/behold.svg
belgium,belgium.svg,https://wentin.github.io/game-icons/svg/belgium.svg
bell shield,bell-shield.svg,https://wentin.github.io/game-icons/svg/bell-shield.svg
bellows,bellows.svg,https://wentin.github.io/game-icons/svg/bellows.svg
belt armor,belt-armor.svg,https://wentin.github.io/game-icons/svg/belt-armor.svg
belt buckles,belt-buckles.svg,https://wentin.github.io/game-icons/svg/belt-buckles.svg
belt,belt.svg,https://wentin.github.io/game-icons/svg/belt.svg
berries bowl,berries-bowl.svg,https://wentin.github.io/game-icons/svg/berries-bowl.svg
berry bush,berry-bush.svg,https://wentin.github.io/game-icons/svg/berry-bush.svg
bestial fangs,bestial-fangs.svg,https://wentin.github.io/game-icons/svg/bestial-fangs.svg
beveled star,beveled-star.svg,https://wentin.github.io/game-icons/svg/beveled-star.svg
biceps,biceps.svg,https://wentin.github.io/game-icons/svg/biceps.svg
big diamond ring,big-diamond-ring.svg,https://wentin.github.io/game-icons/svg/big-diamond-ring.svg
big egg,big-egg.svg,https://wentin.github.io/game-icons/svg/big-egg.svg
big gear,big-gear.svg,https://wentin.github.io/game-icons/svg/big-gear.svg
big wave,big-wave.svg,https://wentin.github.io/game-icons/svg/big-wave.svg
billed cap,billed-cap.svg,https://wentin.github.io/game-icons/svg/billed-cap.svg
bindle,bindle.svg,https://wentin.github.io/game-icons/svg/bindle.svg
binoculars,binoculars.svg,https://wentin.github.io/game-icons/svg/binoculars.svg
biohazard,biohazard.svg,https://wentin.github.io/game-icons/svg/biohazard.svg
biplane,biplane.svg,https://wentin.github.io/game-icons/svg/biplane.svg
bird claw,bird-claw.svg,https://wentin.github.io/game-icons/svg/bird-claw.svg
bird house,bird-house.svg,https://wentin.github.io/game-icons/svg/bird-house.svg
bird limb,bird-limb.svg,https://wentin.github.io/game-icons/svg/bird-limb.svg
bird mask,bird-mask.svg,https://wentin.github.io/game-icons/svg/bird-mask.svg
bird twitter,bird-twitter.svg,https://wentin.github.io/game-icons/svg/bird-twitter.svg
bison,bison.svg,https://wentin.github.io/game-icons/svg/bison.svg
black bar,black-bar.svg,https://wentin.github.io/game-icons/svg/black-bar.svg
black belt,black-belt.svg,https://wentin.github.io/game-icons/svg/black-belt.svg
black book,black-book.svg,https://wentin.github.io/game-icons/svg/black-book.svg
black bridge,black-bridge.svg,https://wentin.github.io/game-icons/svg/black-bridge.svg
black flag,black-flag.svg,https://wentin.github.io/game-icons/svg/black-flag.svg
black hand shield,black-hand-shield.svg,https://wentin.github.io/game-icons/svg/black-hand-shield.svg
black hole bolas,black-hole-bolas.svg,https://wentin.github.io/game-icons/svg/black-hole-bolas.svg
black knight helm,black-knight-helm.svg,https://wentin.github.io/game-icons/svg/black-knight-helm.svg
black sea,black-sea.svg,https://wentin.github.io/game-icons/svg/black-sea.svg
blackball,blackball.svg,https://wentin.github.io/game-icons/svg/blackball.svg
blackcurrant,blackcurrant.svg,https://wentin.github.io/game-icons/svg/blackcurrant.svg
blacksmith,blacksmith.svg,https://wentin.github.io/game-icons/svg/blacksmith.svg
blade bite,blade-bite.svg,https://wentin.github.io/game-icons/svg/blade-bite.svg
blade drag,blade-drag.svg,https://wentin.github.io/game-icons/svg/blade-drag.svg
blade fall,blade-fall.svg,https://wentin.github.io/game-icons/svg/blade-fall.svg
blank,blank.svg,https://wentin.github.io/game-icons/svg/blank.svg
blast,blast.svg,https://wentin.github.io/game-icons/svg/blast.svg
blaster,blaster.svg,https://wentin.github.io/game-icons/svg/blaster.svg
bleeding eye,bleeding-eye.svg,https://wentin.github.io/game-icons/svg/bleeding-eye.svg
bleeding heart,bleeding-heart.svg,https://wentin.github.io/game-icons/svg/bleeding-heart.svg
bleeding wound,bleeding-wound.svg,https://wentin.github.io/game-icons/svg/bleeding-wound.svg
blindfold,blindfold.svg,https://wentin.github.io/game-icons/svg/blindfold.svg
block house,block-house.svg,https://wentin.github.io/game-icons/svg/block-house.svg
blood,blood.svg,https://wentin.github.io/game-icons/svg/blood.svg
bloody stash,bloody-stash.svg,https://wentin.github.io/game-icons/svg/bloody-stash.svg
bloody sword,bloody-sword.svg,https://wentin.github.io/game-icons/svg/bloody-sword.svg
blunderbuss,blunderbuss.svg,https://wentin.github.io/game-icons/svg/blunderbuss.svg
bo,bo.svg,https://wentin.github.io/game-icons/svg/bo.svg
boar ensign,boar-ensign.svg,https://wentin.github.io/game-icons/svg/boar-ensign.svg
boar tusks,boar-tusks.svg,https://wentin.github.io/game-icons/svg/boar-tusks.svg
boat engine,boat-engine.svg,https://wentin.github.io/game-icons/svg/boat-engine.svg
boat fishing,boat-fishing.svg,https://wentin.github.io/game-icons/svg/boat-fishing.svg
boat horizon,boat-horizon.svg,https://wentin.github.io/game-icons/svg/boat-horizon.svg
boat propeller,boat-propeller.svg,https://wentin.github.io/game-icons/svg/boat-propeller.svg
body balance,body-balance.svg,https://wentin.github.io/game-icons/svg/body-balance.svg
body height,body-height.svg,https://wentin.github.io/game-icons/svg/body-height.svg
body swapping,body-swapping.svg,https://wentin.github.io/game-icons/svg/body-swapping.svg
body,body.svg,https://wentin.github.io/game-icons/svg/body.svg
boiling bubbles,boiling-bubbles.svg,https://wentin.github.io/game-icons/svg/boiling-bubbles.svg
bolas,bolas.svg,https://wentin.github.io/game-icons/svg/bolas.svg
bolivia,bolivia.svg,https://wentin.github.io/game-icons/svg/bolivia.svg
bolt bomb,bolt-bomb.svg,https://wentin.github.io/game-icons/svg/bolt-bomb.svg
bolt cutter,bolt-cutter.svg,https://wentin.github.io/game-icons/svg/bolt-cutter.svg
bolt drop,bolt-drop.svg,https://wentin.github.io/game-icons/svg/bolt-drop.svg
bolt eye,bolt-eye.svg,https://wentin.github.io/game-icons/svg/bolt-eye.svg
bolt saw,bolt-saw.svg,https://wentin.github.io/game-icons/svg/bolt-saw.svg
bolt shield,bolt-shield.svg,https://wentin.github.io/game-icons/svg/bolt-shield.svg
bolt spell cast,bolt-spell-cast.svg,https://wentin.github.io/game-icons/svg/bolt-spell-cast.svg
bolt,bolt.svg,https://wentin.github.io/game-icons/svg/bolt.svg
bolter gun,bolter-gun.svg,https://wentin.github.io/game-icons/svg/bolter-gun.svg
bomber,bomber.svg,https://wentin.github.io/game-icons/svg/bomber.svg
bombing run,bombing-run.svg,https://wentin.github.io/game-icons/svg/bombing-run.svg
bone gnawer,bone-gnawer.svg,https://wentin.github.io/game-icons/svg/bone-gnawer.svg
bone knife,bone-knife.svg,https://wentin.github.io/game-icons/svg/bone-knife.svg
bone mace,bone-mace.svg,https://wentin.github.io/game-icons/svg/bone-mace.svg
bonsai tree,bonsai-tree.svg,https://wentin.github.io/game-icons/svg/bonsai-tree.svg
book aura,book-aura.svg,https://wentin.github.io/game-icons/svg/book-aura.svg
book cover,book-cover.svg,https://wentin.github.io/game-icons/svg/book-cover.svg
book pile,book-pile.svg,https://wentin.github.io/game-icons/svg/book-pile.svg
book storm,book-storm.svg,https://wentin.github.io/game-icons/svg/book-storm.svg
bookmark,bookmark.svg,https://wentin.github.io/game-icons/svg/bookmark.svg
bookmarklet,bookmarklet.svg,https://wentin.github.io/game-icons/svg/bookmarklet.svg
bookshelf,bookshelf.svg,https://wentin.github.io/game-icons/svg/bookshelf.svg
boombox,boombox.svg,https://wentin.github.io/game-icons/svg/boombox.svg
boomerang cross,boomerang-cross.svg,https://wentin.github.io/game-icons/svg/boomerang-cross.svg
boomerang sun,boomerang-sun.svg,https://wentin.github.io/game-icons/svg/boomerang-sun.svg
boomerang,boomerang.svg,https://wentin.github.io/game-icons/svg/boomerang.svg
boot kick,boot-kick.svg,https://wentin.github.io/game-icons/svg/boot-kick.svg
boot prints,boot-prints.svg,https://wentin.github.io/game-icons/svg/boot-prints.svg
boot stomp,boot-stomp.svg,https://wentin.github.io/game-icons/svg/boot-stomp.svg
boots,boots.svg,https://wentin.github.io/game-icons/svg/boots.svg
booze,booze.svg,https://wentin.github.io/game-icons/svg/booze.svg
bordered shield,bordered-shield.svg,https://wentin.github.io/game-icons/svg/bordered-shield.svg
boss key,boss-key.svg,https://wentin.github.io/game-icons/svg/boss-key.svg
bottle cap,bottle-cap.svg,https://wentin.github.io/game-icons/svg/bottle-cap.svg
bottle vapors,bottle-vapors.svg,https://wentin.github.io/game-icons/svg/bottle-vapors.svg
bottled bolt,bottled-bolt.svg,https://wentin.github.io/game-icons/svg/bottled-bolt.svg
bottled shadow,bottled-shadow.svg,https://wentin.github.io/game-icons/svg/bottled-shadow.svg
bottom right 3d arrow,bottom-right-3d-arrow.svg,https://wentin.github.io/game-icons/svg/bottom-right-3d-arrow.svg
boulder dash,boulder-dash.svg,https://wentin.github.io/game-icons/svg/boulder-dash.svg
bouncing spring,bouncing-spring.svg,https://wentin.github.io/game-icons/svg/bouncing-spring.svg
bouncing sword,bouncing-sword.svg,https://wentin.github.io/game-icons/svg/bouncing-sword.svg
bow arrow,bow-arrow.svg,https://wentin.github.io/game-icons/svg/bow-arrow.svg
bow string,bow-string.svg,https://wentin.github.io/game-icons/svg/bow-string.svg
bow tie ribbon,bow-tie-ribbon.svg,https://wentin.github.io/game-icons/svg/bow-tie-ribbon.svg
bow tie,bow-tie.svg,https://wentin.github.io/game-icons/svg/bow-tie.svg
bowels,bowels.svg,https://wentin.github.io/game-icons/svg/bowels.svg
bowen knot,bowen-knot.svg,https://wentin.github.io/game-icons/svg/bowen-knot.svg
bowie knife,bowie-knife.svg,https://wentin.github.io/game-icons/svg/bowie-knife.svg
bowl spiral,bowl-spiral.svg,https://wentin.github.io/game-icons/svg/bowl-spiral.svg
bowling pin,bowling-pin.svg,https://wentin.github.io/game-icons/svg/bowling-pin.svg
bowling propulsion,bowling-propulsion.svg,https://wentin.github.io/game-icons/svg/bowling-propulsion.svg
bowling strike,bowling-strike.svg,https://wentin.github.io/game-icons/svg/bowling-strike.svg
bowman,bowman.svg,https://wentin.github.io/game-icons/svg/bowman.svg
box cutter,box-cutter.svg,https://wentin.github.io/game-icons/svg/box-cutter.svg
box trap,box-trap.svg,https://wentin.github.io/game-icons/svg/box-trap.svg
box unpacking,box-unpacking.svg,https://wentin.github.io/game-icons/svg/box-unpacking.svg
boxing glove surprise,boxing-glove-surprise.svg,https://wentin.github.io/game-icons/svg/boxing-glove-surprise.svg
boxing glove,boxing-glove.svg,https://wentin.github.io/game-icons/svg/boxing-glove.svg
boxing ring,boxing-ring.svg,https://wentin.github.io/game-icons/svg/boxing-ring.svg
bracer,bracer.svg,https://wentin.github.io/game-icons/svg/bracer.svg
bracers,bracers.svg,https://wentin.github.io/game-icons/svg/bracers.svg
brain freeze,brain-freeze.svg,https://wentin.github.io/game-icons/svg/brain-freeze.svg
brain leak,brain-leak.svg,https://wentin.github.io/game-icons/svg/brain-leak.svg
brain stem,brain-stem.svg,https://wentin.github.io/game-icons/svg/brain-stem.svg
brain tentacle,brain-tentacle.svg,https://wentin.github.io/game-icons/svg/brain-tentacle.svg
brain,brain.svg,https://wentin.github.io/game-icons/svg/brain.svg
brainstorm,brainstorm.svg,https://wentin.github.io/game-icons/svg/brainstorm.svg
branch arrow,branch-arrow.svg,https://wentin.github.io/game-icons/svg/branch-arrow.svg
brandy bottle,brandy-bottle.svg,https://wentin.github.io/game-icons/svg/brandy-bottle.svg
brasero,brasero.svg,https://wentin.github.io/game-icons/svg/brasero.svg
brass eye,brass-eye.svg,https://wentin.github.io/game-icons/svg/brass-eye.svg
brass knuckles,brass-knuckles.svg,https://wentin.github.io/game-icons/svg/brass-knuckles.svg
brazil flag,brazil-flag.svg,https://wentin.github.io/game-icons/svg/brazil-flag.svg
brazil,brazil.svg,https://wentin.github.io/game-icons/svg/brazil.svg
bread slice,bread-slice.svg,https://wentin.github.io/game-icons/svg/bread-slice.svg
bread,bread.svg,https://wentin.github.io/game-icons/svg/bread.svg
breaking chain,breaking-chain.svg,https://wentin.github.io/game-icons/svg/breaking-chain.svg
breastplate,breastplate.svg,https://wentin.github.io/game-icons/svg/breastplate.svg
brick pile,brick-pile.svg,https://wentin.github.io/game-icons/svg/brick-pile.svg
brick wall,brick-wall.svg,https://wentin.github.io/game-icons/svg/brick-wall.svg
bridge,bridge.svg,https://wentin.github.io/game-icons/svg/bridge.svg
briefcase,briefcase.svg,https://wentin.github.io/game-icons/svg/briefcase.svg
